Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card
camoburgundylargebackpack,Camo/Burgundy Large Backpack,"<p><span style=""font-family: Arial, Helvetica, sans-serif; font-size: 12px;"">Constructed with strong 600D polyester <br />15 inch Internal laptop sleeve <br />Nylon Zips 45 X 35 X 17cm <br />Fully Lined <br />Adjustable straps</span></p>",Frank Stationery,Bags,"backpack, bags, camo, frank, oneforone, stationery",true,Title,Default,,,,,10510,0,shopify,2,deny,manual,85.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/682e562688d2e85cd2df30d9223dff75101233d0.jpeg?v=1396821597,,false
camoorangestratfordminibackpack,Camo/Orange Stratford Mini Backpack,"<p><span style=""font-family: Arial, Helvetica, sans-serif; font-size: 12px;"">Constructed with strong 600D polyester 13 inch Internal laptop sleeve Nylon Zips Small Size&nbsp; Fully Lined Adjustable straps</span></p>",Frank Stationery,Stationery,"backpack, camo, frank, stationery",true,Title,Default,,,,,10914,0,shopify,3,deny,manual,65.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/f0d37f5eb3d13a9f2f945b91e1e33c8812276602.jpeg?v=1396821599,,false
carpwallet,Carp Wallet,"<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"">We believe that wallets are only meant to hold essentials. It is very easy to hold things in them that we don't need.This simple wallet prevents you from holding the unnecessary items so that you only hold the essentials that you need.</span></p>
<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"">-Wallets hold notes, coins and 3-9 cards.</span><br style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"" /><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"">-100% Cotton, Genuine leather</span></p>",d̶̶i̶̶s̶̶h̶̶o̶̶n̶̶e̶̶s̶̶t̶ want,Wallets,"carp, dishonestwant, leather, wallet",true,Title,Default,,,,,10257,0,shopify,2,deny,manual,60.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/00c93dbfbd6b79e0938f091f5b42b179bb657526.jpeg?v=1396821601,,false
mediumcatcandle,Cat With Yarn Candle,"<p style=""margin: 0px 0px 11px; padding: 0px; border: 0px none; vertical-align: baseline; outline: 0px; font-size: 12px; color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; line-height: 16px;"">Handmade Cat w/ Yarn shaped soy candles with a light french vanilla scent</p>
<p style=""margin: 0px 0px 11px; padding: 0px; border: 0px none; vertical-align: baseline; outline: 0px; font-size: 12px; color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; line-height: 16px;"">100% vegan &amp; eco friendly&nbsp;<br style=""margin: 0px; padding: 0px; border: 0px none; vertical-align: baseline; background-color: transparent; outline: 0px;"" />soy wax with vegetable based colours and scent&nbsp;<br style=""margin: 0px; padding: 0px; border: 0px none; vertical-align: baseline; background-color: transparent; outline: 0px;"" />Candle holder recommended for burning</p>",Young Pilgrims Jewellery,Candles,"candle, cat, soy, wax, youngpilgrims, YPJ",true,Title,Default,,,,,10697,0,shopify,1,deny,manual,25.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/ce64af738982cfcb984db401a6e528e7ef0ca4ec.jpeg?v=1396821603,,false
cattlecrosschoker,Cattle Cross Choker Necklace,"<p><span style=""color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 16px; text-align: left;"">Two crossed cattle charms on a 40cm chain.&nbsp;</span><br style=""margin: 0px; padding: 0px; border: 0px none; vertical-align: baseline; outline: 0px; font-size: 12px; color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; line-height: 16px; text-align: left;"" /><span style=""color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 16px; text-align: left;"">Includes small star stud detail on clasp.</span></p>",Young Pilgrims Jewellery,Jewellery,"choker, jewellery, ladies, necklaces, youngpilgrims, YPJ",true,Title,Default,,,,,10087,0,shopify,1,deny,manual,30.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/e55283286cf135ab8851cb84a6e5cbdb7936ef95.jpeg?v=1396821605,,false
centipedechainnecklace,Centipede Chain Necklace,"<p><span style=""color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 16px; text-align: left;"">100 tiny silver spikes threaded onto a silver piece of wire</span></p>",Young Pilgrims Jewellery,Jewellery,"jewellery, ladies, necklaces, youngpilgrims, YPJ",true,Title,Default,,,,,10090,0,shopify,1,deny,manual,60.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/b7e6d8ea9020091529a5bfdc5761ed370a0b2a81.jpeg?v=1396821607,,false
champagnerushirtlong,Champagne Ru Shirt Long,"<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"">The Ru button up is a minimal alternative to the traditional collar. Its oriental roots are subtly embedded in the design creating a sleek finished shirt that can be worn with ease, to both causal and formal occasions.</span></p>",d̶̶i̶̶s̶̶h̶̶o̶̶n̶̶e̶̶s̶̶t̶ want,Dress Shirts,"buttondown, champagne, dishonestwant, menswear, ru, shirts",true,Size,Small,,,,,10208,0,shopify,0,deny,manual,130.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/271f92a29afba00d8679cfe7fa2af3dc3759b851.jpeg?v=1396821609,,false
champagnerushirtlong,,,,,,,Size,Medium,,,,,10209,0,shopify,0,deny,manual,130.00,,true,true,,,,
champagnerushirtlong,,,,,,,Size,Large,,,,,10210,0,shopify,0,deny,manual,130.00,,true,true,,,,
champagnerushirtlong,,,,,,,Size,Extra Large,,,,,10211,0,shopify,0,deny,manual,130.00,,true,true,,,,
champagnerushirtshort,Champagne Ru Shirt Short,"<p><span style=""color: #333333; font-family: 'lucida grande', tahoma, verdana, arial, sans-serif; font-size: 13px; line-height: 18px; text-align: center;"">The Ru button up is a minimal alternative to the traditional collar. Its oriental roots are subtly embedded in the design creating a sleek finished shirt that can be worn with ease, to both causal and formal occasions.</span></p>",d̶̶i̶̶s̶̶h̶̶o̶̶n̶̶e̶̶s̶̶t̶ want,Dress Shirts,"champagne, dishonestwant, handmade, menswear, ru, shirts",true,Size,Small,,,,,10212,0,shopify,0,deny,manual,110.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/b04ba33137fdbbeef36cd2571ebdf0179dc61d1b.jpeg?v=1396821611,,false
champagnerushirtshort,,,,,,,Size,Medium,,,,,10213,0,shopify,0,deny,manual,110.00,,true,true,,,,
champagnerushirtshort,,,,,,,Size,Large,,,,,10214,0,shopify,0,deny,manual,110.00,,true,true,,,,
champagnerushirtshort,,,,,,,Size,Extra Large,,,,,10215,0,shopify,0,deny,manual,110.00,,true,true,,,,
charcoalbermudashorts,Charcoal Bermuda Shorts,"<p><span style=""color: #103025; font-family: Georgia, 'Times New Roman', Times, serif; font-size: 15px; line-height: 19.5px;"">&equiv; 80% wool, 20% poly blend exterior (meaning you may machine wash)&nbsp;</span><br style=""margin: 0px; padding: 0px; color: #103025; font-family: Georgia, 'Times New Roman', Times, serif; font-size: 15px; line-height: 19.5px;"" /><span style=""color: #103025; font-family: Georgia, 'Times New Roman', Times, serif; font-size: 15px; line-height: 19.5px;"">&equiv; 100% cotton lining&nbsp;</span><br style=""margin: 0px; padding: 0px; color: #103025; font-family: Georgia, 'Times New Roman', Times, serif; font-size: 15px; line-height: 19.5px;"" /><span style=""color: #103025; font-family: Georgia, 'Times New Roman', Times, serif; font-size: 15px; line-height: 19.5px;"">&equiv; YKK Zip on right hand pocket&nbsp;</span><br style=""margin: 0px; padding: 0px; color: #103025; font-family: Georgia, 'Times New Roman', Times, serif; font-size: 15px; line-height: 19.5px;"" /><span style=""color: #103025; font-family: Georgia, 'Times New Roman', Times, serif; font-size: 15px; line-height: 19.5px;"">&equiv; Left pocket aligned with side seam&nbsp;</span><br style=""margin: 0px; padding: 0px; color: #103025; font-family: Georgia, 'Times New Roman', Times, serif; font-size: 15px; line-height: 19.5px;"" /><span style=""color: #103025; font-family: Georgia, 'Times New Roman', Times, serif; font-size: 15px; line-height: 19.5px;"">&equiv; Complementary genuine wooden buttons</span></p>
<p>&nbsp;</p>
<ul style=""margin: 0px 0px 1.2em; padding: 0px; border: 0px; font-family: Georgia, 'Times New Roman', Times, serif; font-size: 15px; line-height: 1.3em; vertical-align: baseline; list-style: none; color: #103025;"">
<li style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; width: 200px;""></li>
<li style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; width: 200px;"">
<h5 style=""margin: 7px 0px 0px; padding: 0px; border: 0px; font-size: 12px; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline;"">S - 82cm/30in</h5>
<div class=""bar"" style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; background-color: #145740; width: 200px; height: 2px; background-position: initial initial; background-repeat: initial initial;"">&nbsp;</div>
</li>
<li style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; width: 200px;"">
<h5 style=""margin: 7px 0px 0px; padding: 0px; border: 0px; font-size: 12px; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline;"">M - 87cm/32in</h5>
<div class=""bar"" style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; background-color: #145740; width: 200px; height: 2px; background-position: initial initial; background-repeat: initial initial;"">&nbsp;</div>
</li>
<li style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; width: 200px;"">
<h5 style=""margin: 7px 0px 0px; padding: 0px; border: 0px; font-size: 12px; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline;"">L - 92cm/34in</h5>
<div class=""bar"" style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; background-color: #145740; width: 200px; height: 2px; background-position: initial initial; background-repeat: initial initial;"">&nbsp;</div>
</li>
<li style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; width: 200px;"">
<h5 style=""margin: 7px 0px 0px; padding: 0px; border: 0px; font-size: 12px; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline;"">XL - 97cm/36in</h5>
<div class=""bar"" style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; vertical-align: baseline; background-color: #145740; width: 200px; height: 2px; background-position: initial initial; background-repeat: initial initial;"">&nbsp;</div>
</li>
</ul>",The Lucid Collective,Shorts,"classy, dress, shorts, smart, thelucidcollective",true,Size,Small (82cm),,,,,11061,0,shopify,2,deny,manual,200.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/bd0b9564502dc4e07731627d5da017155e6c6b6a.jpeg?v=1396821613,,false
charcoalbermudashorts,,,,,,,Size,Medium (87cm),,,,,11062,0,shopify,2,deny,manual,200.00,,true,true,,,,
charcoalbermudashorts,,,,,,,Size,Large (92cm),,,,,11063,0,shopify,2,deny,manual,200.00,,true,true,,,,
charcoalbermudashorts,,,,,,,Size,Extra Large (97cm),,,,,11064,0,shopify,2,deny,manual,200.00,,true,true,,,,
chrysocollaring,Chrysocolla Ring,"<p><span style=""color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 16px; text-align: left;"">Chrysocolla set in Sterling Silver.&nbsp;</span><br style=""margin: 0px; padding: 0px; border: 0px none; vertical-align: baseline; outline: 0px; font-size: 12px; color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; line-height: 16px; text-align: left;"" /><span style=""color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 16px; text-align: left;"">Ring base is fully adjustable.&nbsp;</span><br style=""margin: 0px; padding: 0px; border: 0px none; vertical-align: baseline; outline: 0px; font-size: 12px; color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; line-height: 16px; text-align: left;"" /><span style=""color: #696969; font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 12px; line-height: 16px; text-align: left;"">Please note: All stones are natural and may differ slightly from the one pictured</span></p>",Young Pilgrims Jewellery,Jewellery,"chrysocolla, jewellery, rings, youngpilgrims, YPJ",true,Title,Default,,,,,10131,0,shopify,1,deny,manual,100.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/cbf43a56689e7544981fe7a2e5a2fe6a69471b99.jpeg?v=1396821614,,false
circus5panel,Circus 5 Panel,"<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;"">&bull; Adjustable leather strap with metal buckle.&nbsp;</div>
<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;"">&bull; Brass eyelets.&nbsp;</div>
<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;"">&bull; Fully fused fabric to ensure the shape.</div>
<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;"">&bull; 100% cotton.</div>
<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;"">&nbsp;</div>
<div style=""margin: 0px; padding: 0px; border: 0px; font: inherit; vertical-align: baseline; color: #666666; line-height: 18px;""><strong style=""font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; margin: 0px; padding: 0px; border: 0px; font-size: 12px; font: inherit; vertical-align: baseline; font-weight: bold;"">NOTE:</strong>&nbsp;Patterns vary on each hat.</div>",Lots of Spirit,Headwear,"5panel, circus, hats, headwear, LOS, lotsofspirit",true,Title,Default,,,,,10052,0,shopify,1,deny,manual,49.00,,true,true,,http://cdn.shopify.com/s/files/1/0421/6877/products/597b321b88cf99a8f87a58743c2924cc56553be2.jpeg?v=1396821616,,false
